Id,y
10259,-59.373665346633175
10260,247.3690470643843
10261,206.83112758185638
10262,17.462464464080114
10263,-181.81148500656968
10264,300.17615094548614
10265,-567.6387247955886
10266,311.5932728526351
10267,-9.929511835492008
10268,161.40782304547798
10269,272.3855992297235
10270,55.12245741942553
10271,-15.278267412197664
10272,286.40230194290274
10273,387.88861194347453
10274,-148.57888863638647
10275,171.95235244839606
10276,-411.57059222267884
10277,213.802538270752
10278,133.93002437371732
10279,-99.0171775012416
10280,-162.41724224558237
10281,-39.07419011347874
10282,-295.1584521832393
10283,141.32481354359584
10284,163.05983005334593
10285,-55.455401462417655
10286,-145.7406760935217
10287,16.35046243635459
10288,-364.2985584828286
10289,558.6630187376727
10290,40.05066121900741
10291,67.63734504297007
10292,559.8400846554663
10293,469.8069471574157
10294,-149.49980105452948
10295,-328.82278669969617
10296,425.7713170466743
10297,85.50466241179495
10298,-166.91553705584943
10299,-662.2984070393495
10300,50.28039165300359
10301,-11.355718332961857
10302,-451.81126444953037
10303,78.67283313413114
10304,-386.81879991735667
10305,-273.22738305237147
10306,352.0150454400221
10307,-263.848040918102
10308,-214.73022299361193
10309,-84.88115489738428
10310,745.8832791254224
10311,-418.9751084522737
10312,739.1991251661946
10313,-469.0774263529479
10314,481.82984486567125
10315,363.2079747874408
10316,-270.25304182071915
10317,-399.59212471613193
10318,234.45728030706414
10319,-38.734693570326414
10320,238.36874871850694
10321,28.697441990182654
10322,238.23095785965288
10323,-130.0074403000013
10324,-681.2945617788499
10325,61.58065295954256
10326,-444.9298506709591
10327,-14.713208392840597
10328,680.4767823428567
10329,288.73260649376437
10330,839.9704901556715
10331,416.65747651917934
10332,167.35603728915677
10333,-86.77953786706871
10334,332.76996760043687
10335,-201.3344309342537
10336,-43.62508298784127
10337,-107.90237779609703
10338,-284.03573802517053
10339,232.6085571783258
10340,237.8331517153997
10341,74.39980567720299
10342,255.51770406364602
10343,-168.64961928561027
10344,68.56334601629008
10345,-365.4419817252605
10346,189.706498860946
10347,-369.83324976670906
10348,-250.90024390237778
10349,76.31355019623214
10350,-344.94550923377585
10351,-187.42339326812564
10352,482.1697569825218
10353,125.75266972885979
10354,450.69194375218535
10355,216.17619018208202
10356,34.3419357193048
10357,57.51145596121525
10358,-211.4194989471273
10359,49.762491809493035
10360,76.11104020758428
10361,-29.19625449044082
10362,33.0489585287374
10363,364.5627121631
10364,234.4828098731511
10365,-21.796554859090016
10366,-476.93787704779993
10367,43.567658993046976
10368,-310.9572136651692
10369,-46.941116226037124
10370,181.19558107133557
10371,-214.96242982007186
10372,-80.2270603152214
10373,841.2082291657363
10374,102.35678708586997
10375,37.29773804688176
10376,77.39818275960198
10377,435.79452149369223
10378,111.39479265155714
10379,-128.82922415387503
10380,573.0501210583957
10381,48.602468077911254
10382,-68.55414659218849
10383,56.68162450583033
10384,-360.30993199944004
10385,131.90192283450415
10386,-264.5258976334306
10387,-378.7932497249925
10388,-190.09929259976622
10389,862.9152130409614
10390,159.57649666231077
10391,514.0204635801455
10392,61.38766780340687
10393,720.8758958326581
10394,-450.9767310398021
10395,105.89444211999728
10396,-27.532603044002855
10397,-23.435561966770045
10398,331.2059982949458
10399,-156.0245639482411
10400,0.9477018385603202
10401,17.232405165319726
10402,143.23908417021232
10403,53.22645139074664
10404,41.013349269794446
10405,-129.39255146834734
10406,430.9165210459301
10407,-427.90961965735687
10408,49.11400485209152
10409,-221.64758038918737
10410,-313.7597121868504
10411,115.2445224470698
10412,96.10097204453547
10413,-399.91598494242066
10414,-8.411407923562807
10415,733.1841324374681
10416,-332.42676649165077
10417,83.67612042194308
10418,339.7927486554425
10419,-35.11570131451427
10420,38.20433543387804
10421,-606.1984890559308
10422,194.27285338946166
10423,155.03155116158246
10424,-111.25647787348396
10425,-63.33937163651596
10426,403.9358187289639
10427,690.9194303358595
10428,75.7812994364499
10429,-340.3154065235761
10430,-195.76159542697837
10431,40.44513870875582
10432,-137.6541879602929
10433,-95.67479658954463
10434,290.84353787250274
10435,568.4646813472784
10436,351.2186507540746
10437,194.71516658168235
10438,-312.1508420871936
10439,-518.3107868724476
10440,-80.75158048061283
10441,-109.9105383057845
10442,491.41083647519605
10443,371.4851448604937
10444,343.8566446684355
10445,114.60785397368446
10446,-315.2044219098825
10447,83.10396509307071
10448,-82.59915101774057
10449,-182.2190272252755
10450,-294.91729245130466
10451,-294.2105553148696
10452,611.5470417356519
10453,-34.75613410359249
10454,-115.04157690057782
10455,263.27933790237546
10456,346.056512092838
10457,194.61161526910985
10458,257.3561496384941
10459,-303.20809492711504
10460,-173.19591085705977
10461,-88.53983448578474
10462,137.6016120001118
10463,337.04864927806483
10464,155.7252346036269
10465,-250.29079290523788
10466,148.06340015143547
10467,333.6821886093781
10468,-260.3363923834254
10469,340.3079092279143
10470,224.68535571269538
10471,-607.279717061931
10472,-54.859592940918624
10473,-685.0910817258432
10474,268.25827077859435
10475,108.7974356338843
10476,-233.1676171727206
10477,115.89088157850199
10478,75.28875461498467
10479,312.586953940342
10480,78.425907046795
10481,-509.6307964395821
10482,142.1529457847463
10483,-567.609674459884
10484,99.19784411013089
10485,181.7656936468096
10486,-27.407098394358187
10487,-646.8210508159747
10488,-261.63281625029924
10489,-398.8768891978159
10490,-259.410752056183
10491,-252.05740356799075
10492,-25.64796722733142
10493,-479.3579494231421
10494,109.91068619021897
10495,161.9425796911398
10496,-436.8071742397549
10497,-66.0122044225675
10498,-73.60538265407196
10499,51.002739446193814
10500,7.609681032163522
10501,-38.39048673108279
10502,493.5959706069281
10503,-303.4490805444865
10504,285.363058760686
10505,236.93082121946196
10506,-112.90288738209159
10507,-104.91639705404688
10508,70.11071172015197
10509,-334.4021807746179
10510,-526.1520613513319
10511,26.69512668154026
10512,16.62507687890684
10513,-282.62391868623934
10514,-156.76438922324837
10515,-368.7038524010558
10516,87.26698388397378
10517,9.621961449394114
10518,159.3385543339497
10519,737.8354361900722
10520,-63.525614896837766
10521,253.392345404068
10522,-195.4792622604791
10523,-233.604062757006
10524,672.0430027603303
10525,161.0264781163398
10526,-86.9238858837819
10527,767.4499376317864
10528,300.14345470154274
10529,-264.63326212053056
10530,506.8069224983668
10531,413.73257578606166
10532,-227.9556542045858
10533,270.72182191824805
10534,166.27214538843197
10535,467.83594699529937
10536,691.0141927413325
10537,-235.1955016257752
10538,-204.49475633783698
10539,235.56549902566957
10540,481.5082289895013
10541,-404.2863716261735
10542,499.634598879022
10543,-280.4236242835599
10544,349.63535701277493
10545,56.279218559326935
10546,377.78382419955284
10547,58.23929412508214
10548,424.29981217464825
10549,85.80041244154701
10550,-252.99288852458955
10551,172.8678449550204
10552,-190.10660020571413
10553,306.96428652366853
10554,-179.11766493342256
10555,-155.77590494004914
10556,-208.75257057910818
10557,-257.42597802041774
10558,-187.88708045784344
10559,178.95968589803064
10560,769.299424606766
10561,131.45400495646192
10562,-86.33605847725514
10563,-440.7896941287978
10564,522.2063378416924
10565,74.26044537058948
10566,-273.3451908082479
10567,23.885483202722227
10568,-140.88619011673782
10569,337.4418933254647
10570,63.42512024403099
10571,-78.12104360563956
10572,-209.41596150610636
10573,-354.30221699579033
10574,261.5495894072728
10575,252.78475303502202
10576,415.33279349639804
10577,-341.4106217749632
10578,-101.54306561728924
10579,-82.9800373443468
10580,-146.1918594508299
10581,-400.9570095088502
10582,114.68810161530718
10583,-318.4094491728407
10584,-27.12865111315024
10585,253.3920635503229
10586,-15.161597235909937
10587,490.2763101566973
10588,67.16055415516061
10589,-583.6536301606633
10590,566.8292227808817
10591,-659.7840206113417
10592,-280.3445865766316
10593,-618.4849576034642
10594,-403.0815217720824
10595,52.58079586777643
10596,154.13724781790555
10597,-187.18724588646154
10598,45.06432286401866
10599,389.86980245897536
10600,497.49442770097323
10601,-172.60466145696978
10602,-199.48804830691154
10603,146.3321354045878
10604,-745.9314211823648
10605,-230.9357823467961
10606,-157.73768823510497
10607,170.55585672160785
10608,58.52819579127389
10609,21.77823537708315
10610,-33.84543238859554
10611,527.0115321450174
10612,370.3597932478208
10613,-83.70884929336665
10614,-297.86678182751785
10615,379.63004164090495
10616,-194.49981867886456
10617,-59.081154239241016
10618,-59.05074145608613
10619,-265.7953310406417
10620,-488.3242148449633
10621,-28.13331681509699
10622,-110.89724251663887
10623,642.5198198743141
10624,-25.104958245575077
10625,368.2746547201454
10626,274.7992135270419
10627,416.526129336385
10628,110.57324867984288
10629,561.3783520521663
10630,497.1437621157764
10631,-201.60987734450924
10632,-370.05229826158836
10633,731.0573724235983
10634,-380.13707915516915
10635,-200.60251550520863
10636,272.08601189375486
10637,269.840589910763
10638,-243.56399508534605
10639,-80.64209434586861
10640,-467.9770128985554
10641,384.1033091717125
10642,-158.51464076438282
10643,-321.1429089790807
10644,-72.30709812158344
10645,244.89650104863082
10646,-111.76687989927585
10647,-71.30354161628642
10648,-97.14900534513909
10649,387.99285294446224
10650,134.0797608254544
10651,-372.7245397183443
10652,-153.89734891410617
10653,376.05572467830666
10654,-45.066999727281896
10655,29.111024201616722
10656,-164.38841371392445
10657,291.38028755702396
10658,-389.64290898924577
10659,-145.45381366072814
10660,276.5061419927243
10661,-134.0938109171892
10662,82.9481115548116
10663,143.77337061052754
10664,230.8537782304087
10665,649.898046991348
10666,188.10011410399224
10667,170.77221614376174
10668,-533.8474844790483
10669,-516.1349688253703
10670,-356.78697467216557
10671,480.90374320564797
10672,-54.535992961675305
10673,-272.6605720403809
10674,-89.16369341976743
10675,-97.40004082495989
10676,-264.29803775062646
10677,-558.8516759610408
10678,-18.22317398982237
10679,238.68337858797958
10680,-107.49682687897639
10681,-439.7371496922739
10682,-366.0873776204498
10683,540.474402291901
10684,-335.91922953998835
10685,128.9848136466244
10686,-360.4650592778837
10687,-211.01458656820006
10688,115.70383605399687
10689,-723.633356224772
10690,380.8939221056088
10691,24.300969805755688
10692,-145.38761452740977
10693,-157.28295617853885
10694,134.1033600367294
10695,215.95710077116144
10696,-310.20616373438935
10697,18.0188836938428
10698,-287.1696947296593
10699,-244.82888943623874
10700,-126.1519063210302
10701,-276.85103369720105
10702,-63.902823195383775
10703,-268.2907419843652
10704,80.99060618707662
10705,135.49197649147885
10706,265.8617173707354
10707,290.15338931857445
10708,72.85750706987572
10709,-88.64501838284372
10710,-562.5238017086103
10711,-257.9685916645923
10712,-88.3281877322765
10713,-608.9048913545776
10714,16.648129846867235
10715,-117.99664144508861
10716,244.48813585825104
10717,60.961320646526694
10718,640.850472611427
10719,15.07359265866247
10720,135.0064443047729
10721,39.52337453323241
10722,86.4456057413423
10723,20.337654615455662
10724,217.44242023198055
10725,-8.574845990247582
10726,172.397587317399
10727,-326.00374877328954
10728,347.581340724038
10729,128.95803909114505
10730,-379.7500886129535
10731,-134.70695705662482
10732,153.56888514342427
10733,-72.12278608897071
10734,183.30848830572677
10735,-456.53877619137864
10736,152.2753016259967
10737,-20.658280599070537
10738,245.6223283546583
10739,776.4009728233558
10740,-320.1434529602244
10741,-479.31970828477813
10742,-69.75434860290844
10743,-372.01045319605174
10744,397.2822473818087
10745,94.9729302515405
10746,-545.8700939849766
10747,92.71733084803328
10748,456.62324679869687
10749,140.3351962920397
10750,-542.6167845034421
10751,33.25617847305546
10752,237.54555311936616
10753,-260.51478060377366
10754,-227.74117804894527
10755,-18.37420794464419
10756,357.23207935778964
10757,234.1686632237951
10758,309.0494908647157
10759,109.41620907267831
10760,297.04627719533823
10761,431.28271868977305
10762,-285.9027541516835
10763,-461.1231850605629
10764,458.8411685202926
10765,-35.13247865793406
10766,-138.96677867277984
10767,435.87811135413864
10768,-327.551732481243
10769,-16.175842225601098
10770,32.68738315097191
10771,-143.1103609361337
10772,-82.91163796819336
10773,-26.395849579088292
10774,-295.90654248376876
10775,-300.9445513092774
10776,-157.03746176056407
10777,-444.1054251705673
10778,55.54295923374423
10779,136.0957334337385
10780,-59.93423441413816
10781,774.7869393558547
10782,-291.82146940254205
10783,449.65451335805216
10784,-231.2008249130527
10785,88.1805884040511
10786,511.6823816159444
10787,27.698913991853956
10788,69.7190034307853
10789,-684.0304286748192
10790,-181.16575418910762
10791,-592.2856835316268
10792,-326.37230449136837
10793,527.5739554313374
10794,-175.98223228892516
10795,555.3273243262497
10796,-40.06219256947654
10797,-242.90961184425655
10798,466.47500983220885
10799,209.72657821779868
10800,112.47399028633774
10801,655.959709211273
10802,-253.6728820136545
10803,-143.14006436902676
10804,261.90903344912556
10805,-51.43052462098912
10806,-646.5343714931214
10807,-114.11730645512905
10808,126.14931118008032
10809,204.59346285899494
10810,-300.3936136583136
10811,-415.68674588953974
10812,6.449152884281048
10813,72.80107777482864
10814,160.66087208145223
10815,249.311689291817
10816,-248.2853452465631
10817,7.830629922612701
10818,-466.3838270166584
10819,290.1514440446013
10820,-309.03320656333983
10821,528.6916611956264
10822,372.49384793225425
10823,-328.08626630968536
10824,-94.65873407725152
10825,55.56919414045729
10826,67.34382419031685
10827,-533.668381249131
10828,-128.10863350344835
10829,-542.994858446419
10830,54.634639672580946
10831,182.66043483267921
10832,-41.29948573089088
10833,652.8127633917358
10834,-336.9657807378884
10835,99.96282019773784
10836,811.7900163367076
10837,-346.25211606530013
10838,103.69087960098369
10839,487.73608126333255
10840,120.89569101399155
10841,-324.32967405436955
10842,-136.41212971214858
10843,-41.924430030976964
10844,282.70298658023387
10845,345.62032897020504
10846,124.69798534752351
10847,-206.1133528337339
10848,155.93998583214048
10849,-443.76722994338536
10850,-273.3430034005962
10851,195.9503308185458
10852,-30.690040851399722
10853,86.5677865981546
10854,-312.2113618894963
10855,41.00524696145774
10856,307.67518019994793
10857,532.9059494214049
10858,260.1616805633804
10859,362.00550753373676
10860,101.32898120196833
10861,38.44129613989415
10862,20.267674753903016
10863,117.44024988074625
10864,573.6911827078559
10865,-507.59205851450054
10866,-211.76962671045658
10867,-78.39989740428155
10868,-319.57376765957343
10869,-267.4465644183345
10870,-780.8570319676237
10871,50.22998055644368
10872,-298.5490108171673
10873,23.39238652311664
10874,-76.29059741014713
10875,-257.5974704642547
10876,171.5643650979656
10877,-121.60078316248959
10878,-451.3737768554306
10879,81.13533884268233
10880,-212.55249317142597
10881,-3.5349272290955014
10882,-408.2554810001847
10883,-158.65133194465807
10884,238.39834201613087
10885,-133.03572327369642
10886,-266.0840826060641
10887,247.74270438194745
10888,347.96654428323706
10889,-511.31524281086695
10890,21.81587121501972
10891,-163.84140964229104
10892,-472.5608363970474
10893,-365.00826715123475
10894,272.4371379322401
10895,92.37376374891633
10896,491.8081456846517
10897,-200.03605813580833
10898,144.3149082498747
10899,-554.3580524199995
10900,-449.3575578941575
10901,565.0154801799599
10902,446.3187580746215
10903,309.6973881874126
10904,282.9279414077499
10905,176.197628189968
10906,-315.1418517603813
10907,612.3377931152968
10908,274.2522312477311
10909,-19.43617305856509
10910,404.62544777052443
10911,47.266481426985564
10912,101.89624080960493
10913,98.14809562777896
10914,-231.35258244372295
10915,136.33612319164237
10916,-150.31005926794955
10917,461.1995499787879
10918,145.69015888427316
10919,-405.823741875558
10920,-405.55256587509604
10921,213.67394365056148
10922,-204.80364027314414
10923,-118.57063791050825
10924,675.2302648290723
10925,145.16198786853474
10926,489.6870020199625
10927,-173.76557459369354
10928,89.69168465283694
10929,239.01179154231005
10930,-68.1800006866009
10931,93.66677561513272
10932,-196.5530172200871
10933,-711.7534447200928
10934,-104.15023991148968
10935,55.730039501229456
10936,74.24035058478627
10937,625.7495908769046
10938,234.9868848687546
10939,221.59294793875665
10940,61.93159175679486
10941,239.73644833443626
10942,-21.33808181831843
10943,180.1647362970922
10944,14.918627995497786
10945,-374.86568834825147
10946,-397.5149288584033
10947,114.66690843216136
10948,-269.61622879894327
10949,0.13921221449170673
10950,-34.5948467606937
10951,72.7340212266814
10952,-188.8055631390384
10953,-365.53367192345377
10954,-67.59552255426806
10955,19.50117013917884
10956,212.78259013823342
10957,170.72284688263204
10958,48.75605588201847
10959,-239.44652279164646
10960,409.73820515518014
10961,399.8680056503091
10962,18.69310045997635
10963,165.76697195984343
10964,-124.38945349671044
10965,54.99452321278645
10966,640.4320745648681
10967,7.578792735554387
10968,-265.04763041001115
10969,1.6927330910935723
10970,18.517133621267604
10971,-248.85163930169298
10972,106.86193154650803
10973,251.63914312090958
10974,133.83773953640681
10975,-358.26696137693057
10976,426.26144731764055
10977,71.97842246974048
10978,-322.0875596252204
10979,438.84026750159364
10980,-40.132114491341866
10981,283.8035686529257
10982,-487.90619533258445
10983,-86.93302825214803
10984,-470.85015109169063
10985,73.14648277315187
10986,-688.3900989407996
10987,392.47856756604085
10988,-328.6310374955384
10989,149.3916006346927
10990,321.79311476060565
10991,584.3930870450632
10992,206.75729570024896
10993,36.548225997007975
10994,-37.77828521118823
10995,-551.0517094651364
10996,-107.85120387757001
10997,-176.80602795353045
10998,-356.88949117318253
10999,418.4145841124785
11000,-26.13349601698141
11001,-213.909513628031
11002,246.5797888198768
11003,-32.011024949712365
11004,-126.73258849582658
11005,26.914491557619343
11006,198.92197376295198
11007,-18.843554414707214
11008,-119.51484607642365
11009,-389.9037605310738
11010,-149.5092860714787
11011,-308.96203021469444
11012,-478.7771604137526
11013,-616.7291412522795
11014,-25.890829611384632
11015,-133.17659031686395
11016,-633.058725229321
11017,-32.263294745607666
11018,28.79581958169469
11019,-290.0013236406603
11020,-168.02496539200078
11021,-173.84102001973972
11022,107.2795541516629
11023,278.32878520700035
11024,164.7366518159131
11025,596.7860199506164
11026,737.7802177171227
11027,-57.044398703887616
11028,-20.381913027885325
11029,193.11140830024664
11030,150.95242220368192
11031,-340.8779258558667
11032,207.5565702465376
11033,-27.67472612589252
11034,-146.95165736571192
11035,-121.88066829612683
11036,144.47950532989003
11037,333.20953167889706
11038,-452.51312096804537
11039,-208.53684674422345
11040,265.84494752360933
11041,-86.19645950050062
11042,-456.0106179223628
11043,-377.7300472014276
11044,277.55668897045285
11045,-98.28816556864359
11046,-258.67741823285047
11047,508.5130216465906
11048,-27.829466767415198
11049,-397.8382252241877
11050,27.29423154804183
11051,55.46090696291324
11052,86.52443961502689
11053,-417.71826706416755
11054,265.0746921743701
11055,126.49537980057353
11056,-731.2337998933424
11057,26.768529070431732
11058,15.172424965473986
11059,603.1491770539612
11060,-68.51036908576091
11061,-630.1588497389253
11062,391.4398950451704
11063,191.26739771271252
11064,-82.79915889804548
11065,874.2798355716817
11066,130.10220965607908
11067,24.825257629839086
11068,10.015684555530328
11069,407.5535519509844
11070,184.9337224498366
11071,699.4013403550848
11072,12.874182171249672
11073,-569.7950312054746
11074,-60.61826753027146
11075,-96.58944292586045
11076,19.66070835738448
11077,30.225969050066126
11078,-107.06858214835673
11079,-23.44815302330857
11080,-16.563489755112307
11081,18.767317998588126
11082,145.95038182220662
11083,-428.10275660092157
11084,-158.17477611037185
11085,-44.37808089678826
11086,-411.2997705448304
11087,218.4210180820249
11088,141.24530784475257
11089,316.63475597059096
11090,93.68023982535519
11091,154.1640540256554
11092,-132.9202502359106
11093,-293.8735713953071
11094,485.30634558787506
11095,-271.22948150685477
11096,373.3831471784333
11097,-359.6695987563282
11098,-459.99230445069514
11099,209.05369852328184
11100,46.74008351487724
11101,-767.8965435991787
11102,-153.96946682570595
11103,-66.68289246156822
11104,-15.944035080887161
11105,16.07598434500011
11106,157.0389367015735
11107,585.6578635592913
11108,-259.638105979392
11109,264.48646669308573
11110,171.55865069952716
11111,182.0657255450853
11112,-336.8833733608922
11113,-403.23853870315173
11114,114.57772510795452
11115,161.83644349638976
11116,-628.0447010001053
11117,242.011753055388
11118,362.8630361176535
11119,60.713706404244526
11120,-359.31123121325896
11121,-379.08187950572676
11122,237.83778494978873
11123,-293.41750913992473
11124,-397.45137920298134
11125,159.5888560513252
11126,365.0374752135953
11127,-720.612846489736
11128,500.16486577148373
11129,-11.265810006162887
11130,-69.35501502523812
11131,250.8656215596781
11132,-169.30678540802438
11133,120.43720692692645
11134,-39.953157825393205
11135,-520.8790659997444
11136,-631.1061053453728
11137,-189.45128724586735
11138,73.57078736644334
11139,39.63813193628234
11140,-459.8374387751049
11141,4.029071723496386
11142,-197.44889965681637
11143,62.389742569147074
11144,-186.4453523692719
11145,-133.60822019560183
11146,305.02297895286426
11147,-46.02246759214796
11148,-42.28147598500746
11149,-174.6134231397823
11150,-221.8174242781658
11151,-177.58255371476673
11152,-1.6457791602114185
11153,92.19561472892804
11154,380.6366433481242
11155,5.176285533507823
11156,-43.26413786035958
11157,138.56909768313255
11158,-644.2373399718055
11159,-264.05264854098084
11160,388.0771113359532
11161,-314.5755039675321
11162,68.59577885369853
11163,313.9025059586704
11164,-174.13638000550034
11165,75.2450609171672
11166,-48.300496534790256
11167,366.3281349305423
11168,-300.95317522451967
11169,52.295474972806986
11170,199.76450852884645
11171,-291.4521388811775
11172,-221.25525714195155
11173,-347.6337366501141
11174,-203.16973722566004
11175,-377.9229754446044
11176,-39.0599012387206
11177,-27.657708986923232
11178,-4.8400690110827895
11179,387.69317018166976
11180,173.075211008615
11181,932.270401678972
11182,-79.75948934966567
11183,140.83197737225038
11184,39.68402985812763
11185,443.524208044313
11186,342.3599487202387
11187,-137.8579525840633
11188,596.3305304911726
11189,207.64692642350738
11190,-628.7444696897269
11191,498.5177064988439
11192,-157.9392487400487
11193,351.10783976574214
11194,21.71133353560039
11195,-147.85882005549365
11196,204.57246274928073
11197,29.47461824941262
11198,121.4339296412442
11199,-565.6199353865667
11200,-229.61058695852785
11201,-46.80447710874084
11202,686.999341350482
11203,-439.3760081383561
11204,-564.3067809262279
11205,-449.44523872061205
11206,-187.01337557795347
11207,63.71447075230728
11208,226.53217961128942
11209,-238.26195886607445
11210,8.031752667967197
11211,-360.6886941851467
11212,-123.99311613868588
11213,-388.86461946300386
11214,21.02586263144636
11215,-301.50187125630373
11216,215.87740831289676
11217,403.51021004980015
11218,435.69760335692706
11219,-107.10092088372207
11220,186.04692078373677
